User_ID,Location,Age
63792,duisburg_ nordrhein-westfalen_ germany,30
165871,barcelona_ catalunya_ spain,25
95969,lisboa_ n/a_ portugal,20
136169,old bridge_ new jersey_ usa,53
71275,pittsburgh_ pennsylvania_ usa,61
217330,minneapolis_ minnesota_ usa,27
130682,calgary_ alberta_ canada,72
194648,ottawa_ _,47
78269,grants pass_ oregon_ usa,46
55160,newport_ south wales_ uk_ wales_ united kingdom,53
28118,albizzate_ lombardia_ italy,29
54978,vernon_ connecticut_ usa,19
182311,san sebastian_ gipuzkoa_ spain,34
74233,sydney_ new south wales_ australia,15
52034,bremen_ bremen_ germany,22
17657,s�o paulo_ s�o paulo_ brazil,20
94442,richland_ michigan_ usa,62
113273,storrs_ connecticut_ usa,15
186703,clermont_ florida_ usa,67
263697,onitsha_ onitsha/anambra state_ nigeria,28
225933,kamloops_ british columbia_ canada,27
6542,florissant_ missouri_ usa,43
219796,gloucester_ massachusetts_ usa,48
217928,henderson_ texas_ usa,34
97199,toronto_ ontario_ canada,26
266622,klamath falls_ oregon_ usa,30
198835,murphy_ texas_ usa,36
242083,fairview_ new mexico_ usa,24
23336,olympia_ washington_ usa,72
10127,adelaide_ south australia_ australia,40
119228,t�nisvorst_ nordrhein-westfalen_ germany,16
181220,canberra_ australian capital territory_ australia,20
221612,wiveliscombe_ somerset_ united kingdom,33
45943,geretsried_ bayern_ germany,24
188969,abano terme_ veneto_ italy,44
132094,indianapolis_ indiana_ usa,52
164706,newberry_ florida_ usa,14
122668,inverness_ inverness-shire_ united kingdom,43
149051,lincoln_ nebraska_ usa,55
69541,huntsville_ texas_ usa,44
223979,seattle_ washington_ usa,49
71440,valencia_ valencia_ spain,27
162640,lewis center_ ohio_ usa,47
195782,d�sseldorf_ nordrhein-westfalen_ germany,33
156711,porto_ n/a_ portugal,21
233862,willmar_ minnesota_ usa,36
198724,fort wayne_ indiana_ usa,57
86220,sydney_ new south wales_ australia,22
142671,montrose_ colorado_ usa,59
208194,chula vista_ california_ usa,16
77869,portland_ oregon_ usa,21
198787,wichita_ kansas_ usa,14
16005,chicago_ illinois_ usa,30
195611,london_ england_ united kingdom,44
225507,worcester_ massachusetts_ usa,24
94896,shreveport_ louisiana_ usa,20
274186,sevilla_ sevilla_ spain,22
122681,fort scott_ kansas_ usa,24
46607,berkeley_ california_ usa,25
147791,palencia_ palencia_ spain,37
246466,anoka_ minnesota_ usa,41
172558,chelsea_ quebec_ canada,18
277779,baton rouge_ louisiana_ usa,17
207419,highland park_ michigan_ usa,22
186910,new york_ new york_ usa,24
140910,las vegas_ nevada_ usa,47
204751,merthyr tydfil_ wales_ united kingdom,48
162192,cadiz_ n/a_ spain,39
46785,makrohori veroias_ imathia_ greece,30
208511,omaha_ nebraska_ usa,13
260332,rochester_ minnesota_ usa,55
205578,victoria_ british columbia_ canada,67
237670,treviso_ veneto_ italy,24
49244,braunschweig_ niedersachsen_ germany,25
256439,toronto_ ontario_ canada,32
252798,woodbury_ minnesota_ usa,27
120561,los angeles_ california_ usa,39
221511,montpellier_ emilia romagna_ france,32
177969,lacey_ washington_ usa,18
142842,wellington_ wellington_ new zealand,19
65472,edinburgh_ scotland_ united kingdom,40
245783,tadley_ england_ united kingdom,34
190288,porterville_ california_ usa,37
270222,dormagen_ nordrhein-westfalen_ germany,43
216194,des moines_ iowa_ usa,45
251339,bayboro_ north carolina_ usa,46
201416,orlando_ florida_ usa,20
249175,morgan hill_ california_ usa,35
206442,beaverton_ oregon_ usa,44
254767,chapel hill_ north carolina_ usa,48
210398,iowa city_ iowa_ usa,24
45719,winmalee_ new south wales_ australia,68
271356,z�rich_ sachsen_ switzerland,24
138592,sydney_ new south wales_ australia,34
203196,mississauga_ ontario_ canada,39
37883,midwest city_ oklahoma_ usa,53
148153,groningen_ groningen_ netherlands,26
44909,okotoks_ alberta_ canada,16
230459,orlando_ florida_ usa,39
257010,eatontown_ new jersey_ usa,37
21456,paris_ centre_ france,17
67206,media_ pennsylvania_ usa,29
35811,aranjuez_ madrid_ spain,26
228149,manchester_ manchester_ united kingdom,30
50311,zeist_ n/a_ netherlands,35
203234,cuneo_ piemonte_ italy,26
81374,newcastle under lyme_ staffordshire_ united kingdom,33
113648,sydney_ new south wales_ australia,23
13423,barcelona_ barcelona_ spain,14
192686,pendleton_ oregon_ usa,48
158183,m�laga_ andaluc�a_ spain,23
3594,auckland_ n/a_ new zealand,48
145112,long beach_ california_ usa,32
271085,duluth_ georgia_ usa,49
110650,london_ n/a_ united kingdom,22
153425,sevilla_ espa�a_ spain,23
277538,mcgregor_ ontario_ canada,67
161928,toronto_ ontario_ canada,32
37688,maadi_ cairo_ egypt,33
218034,lacey_ washington_ usa,25
70657,quito_ pichincha_ ecuador,29
205246,fort worth_ texas_ usa,76
127807,st. augustine_ florida_ usa,49
66659,plainville_ connecticut_ usa,45
258871,belen_ new mexico_ usa,17
114721,grain valley_ missouri_ usa,26
37440,ewing_ new jersey_ usa,59
274969,shamokin_ pennsylvania_ usa,15
247788,sunrise_ florida_ usa,41
69532,loveland_ ohio_ usa,59
258059,west fork_ arkansas_ usa,49
168386,regensburg_ bayern_ germany,25
16114,ottawa_ ontario_ canada,30
118474,newton_ massachusetts_ usa,41
276573,martinez_ california_ usa,18
69858,ottawa_ ontario_ canada,26
160070,manchester_ england_ united kingdom,17
179783,atlantic highlands_ new jersey_ usa,62
140981,orillia_ ontario_ canada,55
152309,chicago_ illinois_ usa,71
25611,greenville_ texas_ usa,54
7030,ashland_ kentucky_ usa,25
269945,atlanta_ georgia_ usa,57
259723,tempe_ _,18
165076,oxford_ england_ united kingdom,39
210663,helsinki_ n/a_ finland,23
83140,north canton_ ohio_ usa,32
49008,s�o paulo_ s�o paulo_ brazil,22
28350,sao caetano do sul_ sao paulo_ brazil,18
70802,zaragoza_ zaragoza_ spain,29
207934,wausau_ wisconsin_ usa,20
60883,adelaide_ south australia_ australia,38
176682,portland_ oregon_ usa,29
72124,oviedo_ asturias_ spain,22
31589,buda_ texas_ usa,53
35597,buchanan_ indiana_ usa,78
198778,st.albans_ hertfordshire_ united kingdom,47
158387,toronto_ ontario_ canada,51
201358,goicoechea_ n/a_ costa rica,36
148249,xenia_ ohio_ usa,29
173201,athens_ attica_ greece,34
216,barcelona_ georgia_ spain,42
8703,tiruchirappalli_ tiruchirappalli_ india,42
157230,santa cruz de tenerife_ el medano_ spain,42
265313,morrisville_ north carolina_ usa,33
41963,hilden_ nordrhein-westfalen_ germany,19
141306,tulsa_ oklahoma_ usa,23
57350,pittsburgh_ pennsylvania_ usa,14
172734,campagna lupia_ venice_ veneto_ italy,22
206358,kuala lumpur_ n/a_ malaysia,24
80081,toronto_ ontario_ canada,18
115110,brampton/waterloo_ ontario_ canada,21
101290,san diego_ california_ usa,31
99551,florian�polis_ santa catarina_ brazil,18
61511,la_ california_ usa,56
214525,mazatlan_ sinaloa_ mexico,29
27174,ypsilanti_ michigan_ usa,44
106045,oulu_ pohjois-pohjanmaa_ finland,21
134761,waco_ texas_ usa,26
142735,keyser_ west virginia_ usa,18
109769,rainbow flat_ new south wales_ australia,35
78960,sunderland_ england_ united kingdom,48
274263,point clare_ new south wales_ australia,18
247703,dillsburg_ pennsylvania_ usa,40
31759,christchurch_ canterbury_ new zealand,47
40336,vancouver_ british columbia_ canada,36
134998,la canada_ california_ usa,48
240331,omaha_ nebraska_ usa,26
58530,truganina_ victoria_ australia,42
121932,wilmington_ north carolina_ usa,48
100032,sydney_ new south wales_ australia,13
50295,chill�n_ regi�n del bio bio_ chile,23
10018,madrid_ madrid_ spain,18
169483,washington_ dc_ usa,25
156169,barcelona_ n/a_ spain,31
46490,madrid_ madrid_ spain,23
86176,bromsgrove_ england_ united kingdom,33
97217,oklahoma city_ oklahoma_ usa,42
210617,link�ping_ �sterg�tland_ sweden,25
172453,macleod_ victoria_ australia,25
239266,milan_ n/a_ italy,44
270966,lagrange_ illinois_ usa,61
105967,espoo_ uusimaa_ finland,30
149240,singapore_ n/a_ singapore,27
96091,las vegas_ nevada_ usa,34
79376,yukon_ oklahoma_ usa,21
100383,santiago_ santiago de chile_ chile,27
204644,barcelona_ barcelona_ spain,32
13053,mount pleasant_ michigan_ usa,18
179110,santiago_ santiago_,19
216502,holt_ michigan_ usa,62
21878,broomall_ pennsylvania_ usa,18
24696,boulder_ colorado_ usa,67
202231,stockton_ california_ usa,55
249870,seattle_ washington_ usa,30
204030,indianapolis_ indiana_ usa,32
47012,oviedo_ florida_ usa,46
23103,highland park_ new jersey_ usa,24
75084,nottingham_ nottinghamshire_ united kingdom,49
227884,virginia beach_ virginia_ usa,25
160802,gloucester_ virginia_ usa,45
7387,fair haven_ michigan_ usa,38
60209,crewe_ england_ united kingdom,29
5904,alexandria_ virginia_ usa,37
58998,harrison twp._ michigan_ usa,61
165148,springfield_ illinois_ usa,27
155058,katowice_ slask_ poland,30
77305,frankfurt_ hessen_ germany,47
62537,pasadena_ california_ usa,40
213404,belfast_ northern ireland_ united kingdom,14
125806,columbus_ ohio_ usa,24
97177,paranaque_ luzon_ philippines,16
87170,coimbra_ n/a_ portugal,21
83703,bern_ bern_ switzerland,31
165329,utrecht_ utrecht_ netherlands,20
74347,bursa_ bursa_ turkey,25
130183,langley_ british columbia_ canada,33
209567,kerikeri_ northland_ new zealand,56
251695,paris_ ile de france_ france,33
250849,racine_ wisconsin_ usa,43
185289,niceville_ florida_ usa,52
64893,bristol_ bristol_ united kingdom,21
216819,centereach_ new york_ usa,55
177809,madison_ wisconsin_ usa,34
7900,l�beck_ schleswig-holstein_ germany,19
94975,east stroudsburg_ pennsylvania_ usa,25
190267,rosice_ pardubice/praha_ czech republic,23
224216,frankfurt_ hessen_ germany,25
265365,tres piedras_ new mexico_ usa,42
183688,fresno_ california_ usa,57
162602,bordentown_ new jersey_ usa,45
242482,long branch_ _,47
205133,ottawa_ ontario_ canada,38
137033,crowborough_ england_ united kingdom,55
36228,sydney_ new south wales_ australia,24
176577,charlottesville_ virginia_ usa,54
118042,london_ england_ united kingdom,26
90962,cadro_ lombardia_ switzerland,49
114707,north  plainfield_ new jersey_ usa,49
97825,tianjin_ tianjin_ china,15
275179,ormond beach_ florida_ usa,76
197713,holbrook_ new south wales_ australia,34
242048,mountain view_ california_ usa,37
244218,northants_ england_ united kingdom,19
227348,farmington_ new mexico_ usa,49
76369,enfield_ connecticut_ usa,62
99865,burlington_ massachusetts_ usa,39
30910,macon_ georgia_ usa,37
60809,erstein_ alsace_ france,33
225111,z�rich_ z�rich_ switzerland,37
109435,santiago de compostela_ a coru�a_ spain,22
96513,woodbridge_ virginia_ usa,26
179571,formentera_ n/a_ spain,36
242342,okc_ oklahoma_ usa,44
269329,miami_ florida_ usa,46
244348,auckland_ n/a_ new zealand,39
154610,vancouver_ british columbia_ canada,68
58294,abbeville_ georgia_ usa,18
185434,tampere_ _,22
108516,bochum_ nrw_ germany,22
226873,beaverbank_ nova scotia_ canada,38
70111,talent_ oregon_ usa,51
243051,sevilla_ n/a_ spain,32
65301,bristol_ england_ united kingdom,40
259679,grand prairie_ texas_ usa,27
269156,cadiz_ cadiz_ spain,23
87483,clausthal-zellerfeld_ niedersachsen_ germany,24
74546,padova_ veneto_ italy,29
270265,fort leonard wood_ missouri_ usa,56
206926,raleigh_ north carolina_ usa,44
193284,syracuse_ new york_ usa,54
69042,drayton valley_ alberta_ canada,55
102675,new gloucester_ maine_ usa,17
185106,valladolid_ castilla y le�n_ spain,21
113906,roswell_ georgia_ usa,31
5049,inver grove heights_ minnesota_ usa,32
5301,kawit_ cavite_ philippines,18
70299,birmingham_ alabama_ usa,33
34596,temuka_ temuka_ new zealand,15
224723,legnica_ dolny slask_ poland,26
121854,lichtentanne_ sachsen_ germany,15
52160,hokes bluff_ alabama_ usa,51
34155,cardiff_ wales_ united kingdom,18
265043,tucson_ arizona_ usa,31
138224,villava_ navarra_ spain,30
209815,london_ n/a_ united kingdom,26
6129,charleston_ south carolina_ usa,30
217466,jersey village (houston)_ texas_ usa,35
246767,highland_ california_ usa,44
190157,conway_ arkansas_ usa,45
113863,tremont_ illinois_ usa,28
70006,sao bernardo do campo_ sao paulo_ brazil,22
16205,prat de llobregat_ barcelona_ spain,21
243076,kiedrich_ hessen_ germany,31
113135,louisville_ mississippi_ usa,33
123769,apo_ rheinland-pfalz_ germany,40
167929,albury_ new south wales_ australia,28
238133,derby_ connecticut_ usa,25
102570,cincinnati_ ohio_ usa,78
133562,athens_ georgia_ usa,27
40527,shawnee mission_ kansas_ usa,23
106180,san sebastian_ gipuzcoa_ spain,46
265078,milano_ lombardia_ italy,56
195249,aalborg_ nordjylland_ denmark,23
16287,valencia_ valencia_ spain,29
48771,zaragoza_ zaragoza_ spain,29
84562,seaford_ victoria_ australia,40
154062,gorizia_ friuli venezia giulia_ italy,19
244530,malaga_ malaga_ spain,22
104888,elche_ alicante_ spain,20
87538,madison_ wisconsin_ usa,27
208522,london_ ontario_ canada,41
156467,waltham_ massachusetts_ usa,38
26666,bebra_ hessen_ germany,18
271141,boise_ idaho_ usa,32
124250,barons court_ london_ england_ united kingdom,23
68822,dallas_ texas_ usa,14
191945,aliki_ paros_ greece,57
212736,clinton_ new jersey_ usa,51
200205,delaware_ ohio_ usa,21
246451,honaker_ virginia_ usa,40
219183,glasgow_ scotland_ united kingdom,19
75055,goldsboro_ north carolina_ usa,21
94631,the hague_ n/a_ netherlands,46
133697,chicago_ illinois_ usa,32
275296,victoria_ british columbia_ canada,39
269039,pomona_ kansas_ usa,62
210623,upper montclair_ new jersey_ usa,32
17925,waterbury_ connecticut_ usa,15
196501,andenne_ (kot: li�ge)_ belgium,21
36665,cardiff_ wales_ united kingdom,30
184960,la coruna_ galicia_ spain,31
162048,springville_ new york_ usa,15
129098,chesapeake_ virginia_ usa,20
213510,montclair_ new jersey_ usa,45
114894,staten islsnd_ new york_ usa,20
96650,antwerpen_ antwerpen_ belgium,20
277840,baton rouge_ louisiana_ usa,16
218410,minneapolis_ _,26
62523,riverview_ florida_ usa,74
172343,aachen_ nordrhein-westfalen_ germany,40
102683,caldwell_ idaho_ usa,67
265047,moers_ nordrhein-westfalen_ germany,16
188166,alatri_ lazio_ italy,26
41563,santiago_ metropolitana_ chile,28
183378,baltimore_ maryland_ usa,49
53744,london_ england_ united kingdom,37
2948,raleigh_ north carolina_ usa,24
210072,balgownie_ new south wales_ australia,34
55885,camaragibe_ pernambuco_ brazil,60
240838,milan_ lombardia_ italy,29
148945,charleston_ south carolina_ usa,55
1801,virginia beach_ virginia_ usa,52
18567,little rock_ arkansas_ usa,20
242011,havelock_ north carolina_ usa,13
173998,seattle_ washington_ usa,21
173995,footscray_ victoria_ australia,39
190023,davis_ california_ usa,41
71359,weisswasser_ sachsen_ germany,50
9800,huntsville_ alabama_ usa,36
103649,williamsburg_ virginia_ usa,23
140371,glasgow_ scotland_ united kingdom,26
38303,funchal_ madeira_ portugal,34
118659,blacksburg_ virginia_ usa,37
73670,leetsdale_ pennsylvania_ usa,77
159707,lorain_ ohio_ usa,42
80310,malvern_ victoria_ australia,35
78861,paris_ idf_ france,26
103455,meredith_ new hampshire_ usa,52
90812,wilmington_ delaware_ usa,27
275877,brisbane_ queensland_ australia,29
72571,olympia_ washington_ usa,17
119496,keizer_ oregon_ usa,18
53609,grantville_ georgia_ usa,41
155360,new haven_ connecticut_ usa,22
128258,portland_ oregon_ usa,41
209625,cambridge_ massachusetts_ usa,33
1501,shrewsbury_ na_ united kingdom,35
119463,wyndmoor_ pennsylvania_ usa,40
258081,apple valley_ california_ usa,45
210415,sausalito_ california_ usa,30
244031,fayetteville_ north carolina_ usa,38
228735,cleveland_ ohio_ usa,19
248144,brevard_ north carolina_ usa,23
221675,webster groves_ missouri_ usa,35
79958,boston_ massachusetts_ usa,56
232806,adelaide_ south australia_ australia,17
30671,helsinki_ etel�-suomi_ finland,30
38506,cant�_ lombardia_ italy,22
150192,mendoza_ mendoza_ argentina,49
144237,lynnwood_ washington_ usa,24
28334,sevilla_ sevilla_ spain,29
278700,amherst_ new york_ usa,33
76869,calgary_ alberta_ canada,36
100322,elmwood_ tennessee_ usa,35
193724,christchurch_ canterbury_ new zealand,14
56318,aurora_ illinois_ usa,21
44782,chesapeake_ virginia_ usa,39
225732,crystal lake_ illinois_ usa,56
130723,brisbane_ queensland_ australia,29
150998,hamilton_ waikato_ new zealand,68
157085,valencia_ valencia_ spain,26
21020,kaiserslautern_ _,33
164111,glenshaw_ pennsylvania_ usa,44
264727,timisoara_ romania_ romania,29
151604,sault ste. marie_ ontario_ canada,33
14810,seneca_ pennsylvania_ usa,35
68923,daugavpils_ latgale_ latvia,35
99718,bonn_ nordrhein-westfalen_ germany,38
44756,san diego_ california_ usa,62
183380,manassas_ virginia_ usa,43
161002,stuttgart_ baden-wuerttemberg_ germany,33
248871,akron_ ohio_ usa,43
233768,cincinnati_ ohio_ usa,31
101486,van nuys_ california_ usa,45
93560,newbury_ ohio_ usa,58
130925,herrin_ illinois_ usa,35
82385,l�rrach_ baden-wuerttemberg_ germany,32
37868,tokyo_ n/a_ japan,42
193872,jasper_ indiana_ usa,23
169618,east stoudsburg_ pennsylvania_ usa,52
19839,perth_ western australia_ australia,38
268622,upper township_ new jersey_ usa,36
238606,mobile_ alabama_ usa,52
57716,fort riley_ kansas_ usa,34
263463,melbourne_ victoria_ australia,21
191671,palmdale_ california_ usa,30
257607,helsinki_ n/a_ finland,30
94209,victoria_ british columbia_ canada,25
270487,west jordan_ utah_ usa,30
96801,johannesburg_ n/a_ south africa,49
88068,kuala lumpur_ kuala lumpur_ malaysia,28
221164,olympia_ washington_ usa,22
242098,surrey_ british columbia_ canada,22
4805,winnipeg_ manitoba_ canada,35
110770,los angeles_ california_ usa,36
78163,toronto_ ontario_ canada,41
22272,herne_ nordrhein-westfalen_ germany,47
174007,dawsonville_ georgia_ usa,54
84556,herne bay_ england_ united kingdom,46
152567,madison_ wisconsin_ usa,32
262560,cartagena_ n/a_ colombia,47
84896,riverhurst_ saskatchewan_ canada,61
48644,sydney_ new south wales_ australia,42
211389,downers grove_ illinois_ usa,32
103899,austin_ texas_ usa,51
234391,houston_ texas_ usa,15
137728,chengdu_ abruzzo_ china,20
171248,covington_ virginia_ usa,38
223103,houston_ texas_ usa,40
216385,logro�o_ la rioja_ spain,30
252056,santa barbara_ california_ usa,60
217016,richmond hill_ ontario_ canada,50
553,nyk�bing sj�lland_ n/a_ denmark,16
244680,auchenblae_ scotland_ united kingdom,31
271370,wuppertal_ nordrhein-westfalen_ germany,38
154901,chula vista_ california_ usa,47
36231,la crescenta_ california_ usa,60
113620,new westminster_ british columbia_ canada,82
196579,harrogate_ north yorkshire_ united kingdom,26
44530,dearborn_ michigan_ usa,30
180184,sunbury_ pennsylvania_ usa,54
262705,narrabundah_ australian capital territory_ australia,32
